Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
sitewhere-1.13.0-b85bf70,com.sitewhere.rest.model.user.request,UserCreateRequest.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spi.asset,IAssetManagement,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
sitewhere-1.13.0-b85bf70,com.sitewhere.spi.common,Comparators.InverseCreatedDateComparator,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spi.configuration,IDefaultResourcePaths,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: GLOBAL_CONFIG_FILE_NAME; STATE_FILE_NAME; GLOBAL_FOLDER_NAME; TENANTS_FOLDER_NAME; TEMPLATES_FOLDER_NAME; ASSETS_FOLDER; SCRIPTS_FOLDER; TEMPLATE_JSON_FILE_NAME; EMPTY_TEMPLATE_NAME; TENANT_LOCK_RESOURCE_NAME; TENANT_STATE_RESOURCE_NAME
sitewhere-1.13.0-b85bf70,com.sitewhere.spi.device.communication,ICompositeDeviceEventDecoder.IDecoderChoice,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spi.device.communication,ICompositeDeviceEventDecoder.IMessageMetadata,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spi.device.communication,ICompositeDeviceEventDecoder.IDeviceContext,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spi.device.communication,ICompositeDeviceEventDecoder.IMessageMetadataExtractor,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spi.device.communication,IDeviceEventDecoder,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: META_DEVICE; META_DEVICE_SPECIFICATION
sitewhere-1.13.0-b85bf70,com.sitewhere.spi.device,IDeviceManagement,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 29
sitewhere-1.13.0-b85bf70,com.sitewhere.spi.device,ISiteMapMetadata,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: MAP_CENTER_LATITUDE; MAP_CENTER_LONGITUDE; MAP_ZOOM_LEVEL
sitewhere-1.13.0-b85bf70,com.sitewhere.spi.device.event,IDeviceEventManagement,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 21
sitewhere-1.13.0-b85bf70,com.sitewhere.spi.device.event.processor,IInboundEventProcessor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
sitewhere-1.13.0-b85bf70,com.sitewhere.spi.device.request,IBatchCommandInvocationRequest,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: PARAM_COMMAND_TOKEN; META_INVOCATION_EVENT_ID
sitewhere-1.13.0-b85bf70,com.sitewhere.spi.device.request,IBatchOperationCreateRequest,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: META_BATCH_OPERATION_ID
sitewhere-1.13.0-b85bf70,com.sitewhere.spi.scheduling,JobConstants,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ASSIGNMENT_TOKEN; COMMAND_TOKEN; PARAMETER_PREFIX; SPECIFICATION_TOKEN; SITE_TOKEN; GROUP_TOKEN; GROUP_ROLE; START_DATE; END_DATE
sitewhere-1.13.0-b85bf70,com.sitewhere.spi.scheduling,JobConstants.CommandInvocation,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spi.scheduling,JobConstants.CommandInvocation,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ASSIGNMENT_TOKEN; COMMAND_TOKEN; PARAMETER_PREFIX
sitewhere-1.13.0-b85bf70,com.sitewhere.spi.scheduling,JobConstants.BatchCommandInvocation,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spi.scheduling,JobConstants.BatchCommandInvocation,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SPECIFICATION_TOKEN; SITE_TOKEN; GROUP_TOKEN; GROUP_ROLE; START_DATE; END_DATE
sitewhere-1.13.0-b85bf70,com.sitewhere.spi.scheduling,TriggerConstants,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: REPEAT_COUNT; REPEAT_INTERVAL; CRON_EXPRESSION
sitewhere-1.13.0-b85bf70,com.sitewhere.spi.scheduling,TriggerConstants.SimpleTrigger,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spi.scheduling,TriggerConstants.SimpleTrigger,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: REPEAT_COUNT; REPEAT_INTERVAL
sitewhere-1.13.0-b85bf70,com.sitewhere.spi.scheduling,TriggerConstants.CronTrigger,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spi.scheduling,TriggerConstants.CronTrigger,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: CRON_EXPRESSION
sitewhere-1.13.0-b85bf70,com.sitewhere.spi.server.hazelcast,ISiteWhereHazelcast,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: TOPIC_MEASUREMENTS_ADDED; TOPIC_LOCATION_ADDED; TOPIC_ALERT_ADDED; TOPIC_COMMAND_INVOCATION_ADDED; TOPIC_COMMAND_RESPONSE_ADDED; QUEUE_ALL_EVENTS
sitewhere-1.13.0-b85bf70,com.sitewhere.spi.server,ISiteWhereServer,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ENV_SITEWHERE_HOME
sitewhere-1.13.0-b85bf70,com.sitewhere.spi.server,ISiteWhereServerEnvironment,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ENV_EXTERNAL_CONFIGURATION_URL
sitewhere-1.13.0-b85bf70,com.sitewhere.spi.server,ISiteWhereServerRuntime.IGeneralInformation,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spi.server,ISiteWhereServerRuntime.IJavaInformation,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.spi.user,SiteWhereRoles,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: GRP_ACCESS; AUTH_REST; AUTH_ADMIN_CONSOLE; GRP_SERVER; AUTH_VIEW_SERVER_INFO; GRP_USERS; AUTH_ADMINISTER_USERS; AUTH_ADMINISTER_USER_SELF; GRP_TENANTS; AUTH_ADMINISTER_TENANTS; AUTH_ADMINISTER_TENANT_SELF; GRP_SCHEDULES; AUTH_ADMINISTER_SCHEDULES; AUTH_SCHEDULE_COMMANDS; ROLE_PREFIX; REST; ADMIN_CONSOLE; VIEW_SERVER_INFO; ADMINISTER_USERS; ADMINISTER_USER_SELF; ADMINISTER_TENANTS; ADMINISTER_TENANT_SELF
sitewhere-1.13.0-b85bf70,com.sitewhere.gnuhealth,GnuHealthConfiguration,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: METHOD_POST
sitewhere-1.13.0-b85bf70,com.sitewhere.gnuhealth,GnuHealthConfiguration.JsonCall,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
sitewhere-1.13.0-b85bf70,com.sitewhere.hbase.encoder,ProtobufMarshaler,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DEMeasurements_VALUE; DEMeasurement_VALUE; DELocation_VALUE; DEAlert_VALUE; DECommandInvocation_VALUE; DECommandResponse_VALUE; DEStateChange_VALUE; DEStreamData_VALUE; DAUnassociated_VALUE; DAAssociated_VALUE; GEDevice_VALUE; GEGroup_VALUE; OTInvokeCommand_VALUE; OTUpdateFirmware_VALUE; BOSUnprocessed_VALUE; BOSProcessing_VALUE; BOSFinishedSuccessfully_VALUE; BOSFinishedWithErrors_VALUE; EPSUnprocessed_VALUE; EPSProcessing_VALUE; EPSFailed_VALUE; EPSSucceeded_VALUE; NAME_FIELD_NUMBER; VALUE_FIELD_NUMBER; CREATEDDATE_FIELD_NUMBER; CREATEDBY_FIELD_NUMBER; UPDATEDDATE_FIELD_NUMBER; UPDATEDBY_FIELD_NUMBER; DELETED_FIELD_NUMBER; METADATA_FIELD_NUMBER; TOKEN_FIELD_NUMBER; NAME_FIELD_NUMBER; DESCRIPTION_FIELD_NUMBER; IMAGEURL_FIELD_NUMBER; MAPTYPE_FIELD_NUMBER; MAPMETADATA_FIELD_NUMBER; ENTITYDATA_FIELD_NUMBER; LATITUDE_FIELD_NUMBER; LONGITUDE_FIELD_NUMBER; ELEVATION_FIELD_NUMBER; TOKEN_FIELD_NUMBER; SITETOKEN_FIELD_NUMBER; NAME_FIELD_NUMBER; COORDINATES_FIELD_NUMBER; BORDERCOLOR_FIELD_NUMBER; FILLCOLOR_FIELD_NUMBER; OPACITY_FIELD_NUMBER; ENTITYDATA_FIELD_NUMBER; NAME_FIELD_NUMBER; PATH_FIELD_NUMBER; NAME_FIELD_NUMBER; PATH_FIELD_NUMBER; SLOTS_FIELD_NUMBER; UNITS_FIELD_NUMBER; SLOTS_FIELD_NUMBER; UNITS_FIELD_NUMBER; TOKEN_FIELD_NUMBER; NAME_FIELD_NUMBER; ASSETMODULEID_FIELD_NUMBER; ASSETID_FIELD_NUMBER; CONTAINERPOLICY_FIELD_NUMBER; DEVICEELEMENTSCHEMA_FIELD_NUMBER; ENTITYDATA_FIELD_NUMBER; NAME_FIELD_NUMBER; TYPE_FIELD_NUMBER; REQUIRED_FIELD_NUMBER; TOKEN_FIELD_NUMBER; SPECIFICATIONTOKEN_FIELD_NUMBER; NAMESPACE_FIELD_NUMBER; NAME_FIELD_NUMBER; DESCRIPTION_FIELD_NUMBER; PARAMETERS_FIELD_NUMBER; ENTITYDATA_FIELD_NUMBER; DEVICEELEMENTSCHEMAPATH_FIELD_NUMBER; HARDWAREID_FIELD_NUMBER; HARDWAREID_FIELD_NUMBER; SITETOKEN_FIELD_NUMBER; SPECIFICATIONTOKEN_FIELD_NUMBER; PARENTHARDWAREID_FIELD_NUMBER; DEVICEELEMENTMAPPINGS_FIELD_NUMBER; COMMENTS_FIELD_NUMBER; ASSIGNMENTTOKEN_FIELD_NUMBER; ENTITYDATA_FIELD_NUMBER; ID_FIELD_NUMBER; EVENTTYPE_FIELD_NUMBER; SITETOKEN_FIELD_NUMBER; DEVICEASSIGNMENTTOKEN_FIELD_NUMBER; ASSIGNMENTTYPE_FIELD_NUMBER; ASSETMODULEID_FIELD_NUMBER; ASSETID_FIELD_NUMBER; EVENTDATE_FIELD_NUMBER; RECEIVEDDATE_FIELD_NUMBER; METADATA_FIELD_NUMBER; LATITUDE_FIELD_NUMBER; LONGITUDE_FIELD_NUMBER; ELEVATION_FIELD_NUMBER; EVENTDATA_FIELD_NUMBER; NAME_FIELD_NUMBER; VALUE_FIELD_NUMBER; EVENTDATA_FIELD_NUMBER; MEASUREMENTS_FIELD_NUMBER; EVENTDATA_FIELD_NUMBER; SOURCE_FIELD_NUMBER; LEVEL_FIELD_NUMBER; TYPE_FIELD_NUMBER; MESSAGE_FIELD_NUMBER; EVENTDATA_FIELD_NUMBER; STREAMID_FIELD_NUMBER; SEQUENCENUMBER_FIELD_NUMBER; DATA_FIELD_NUMBER; EVENTDATA_FIELD_NUMBER; INITIATOR_FIELD_NUMBER; INITIATORID_FIELD_NUMBER; TARGET_FIELD_NUMBER; TARGETID_FIELD_NUMBER; COMMANDTOKEN_FIELD_NUMBER; PARAMETERVALUES_FIELD_NUMBER; STATUS_FIELD_NUMBER; EVENTDATA_FIELD_NUMBER; ORIGINATINGEVENTID_FIELD_NUMBER; RESPONSEEVENTID_FIELD_NUMBER; RESPONSE_FIELD_NUMBER; EVENTDATA_FIELD_NUMBER; LASTINTERACTIONDATE_FIELD_NUMBER; LASTLOCATION_FIELD_NUMBER; LATESTMEASUREMENTS_FIELD_NUMBER; LATESTALERTS_FIELD_NUMBER; TOKEN_FIELD_NUMBER; DEVICEHARDWAREID_FIELD_NUMBER; SITETOKEN_FIELD_NUMBER; ASSIGNMENTTYPE_FIELD_NUMBER; ASSETMODULEID_FIELD_NUMBER; ASSETID_FIELD_NUMBER; STATUS_FIELD_NUMBER; ACTIVEDATE_FIELD_NUMBER; RELEASEDDATE_FIELD_NUMBER; ENTITYDATA_FIELD_NUMBER; ASSIGNMENTTOKEN_FIELD_NUMBER; STREAMID_FIELD_NUMBER; CONTENTTYPE_FIELD_NUMBER; ENTITYDATA_FIELD_NUMBER; TOKEN_FIELD_NUMBER; NAME_FIELD_NUMBER; DESCRIPTION_FIELD_NUMBER; ROLES_FIELD_NUMBER; ENTITYDATA_FIELD_NUMBER; GROUPTOKEN_FIELD_NUMBER; INDEX_FIELD_NUMBER; TYPE_FIELD_NUMBER; ELEMENTID_FIELD_NUMBER; ROLES_FIELD_NUMBER; TOKEN_FIELD_NUMBER; OPERATIONTYPE_FIELD_NUMBER; PARAMETERS_FIELD_NUMBER; PROCESSINGSTATUS_FIELD_NUMBER; PROCESSINGSTARTEDDATE_FIELD_NUMBER; PROCESSINGENDEDDATE_FIELD_NUMBER; ENTITYDATA_FIELD_NUMBER; BATCHOPERATIONTOKEN_FIELD_NUMBER; HARDWAREID_FIELD_NUMBER; INDEX_FIELD_NUMBER; PROCESSINGSTATUS_FIELD_NUMBER; PROCESSEDDATE_FIELD_NUMBER; METADATA_FIELD_NUMBER
