Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
trainticket-0.1.0-56b95d7,preserve.entity,Contacts,6,0,3,3,31,6,0,0,1.0,0,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-service\src\main\java\preserve\entity\Contacts.java,8
trainticket-0.1.0-56b95d7,preserve.entity,DocumentType,2,0,0,0,37,0,0,0,-1.0,1,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-service\src\main\java\preserve\entity\DocumentType.java,3
trainticket-0.1.0-56b95d7,preserve.entity,FoodOrder,7,0,1,1,17,1,0,0,0.0,0,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-service\src\main\java\preserve\entity\FoodOrder.java,7
trainticket-0.1.0-56b95d7,preserve.entity,Gender,2,0,0,0,37,0,0,0,-1.0,1,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-service\src\main\java\preserve\entity\Gender.java,3
trainticket-0.1.0-56b95d7,preserve.entity,NotifyInfo,10,0,1,1,17,1,0,0,0.0,0,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-service\src\main\java\preserve\entity\NotifyInfo.java,5
trainticket-0.1.0-56b95d7,preserve.entity,Order,16,0,3,3,57,6,0,0,0.6666666666666666,1,2,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-service\src\main\java\preserve\entity\Order.java,9
trainticket-0.1.0-56b95d7,preserve.entity,OrderStatus,2,0,0,0,46,0,0,0,-1.0,1,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-service\src\main\java\preserve\entity\OrderStatus.java,3
trainticket-0.1.0-56b95d7,preserve.entity,OrderTicketsInfo,18,0,1,1,25,1,0,0,0.0,2,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-service\src\main\java\preserve\entity\OrderTicketsInfo.java,9
trainticket-0.1.0-56b95d7,preserve.entity,OrderTicketsResult,3,0,1,1,10,1,0,0,0.0,0,1,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-service\src\main\java\preserve\entity\OrderTicketsResult.java,5
trainticket-0.1.0-56b95d7,preserve.entity,Seat,5,0,1,1,12,1,0,0,0.0,0,0,C:\Users\ale\Desktop\projects\trainticket-0.1.0-56b95d7\ts-preserve-service\src\main\java\preserve\entity\Seat.java,8
