Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb.entity,Queries,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: QUERY_DEVICE_TYPE_BY_TOKEN; QUERY_DEVICE_COMMAND_BY_TOKEN; QUERY_DEVICE_STATUS_BY_TOKEN; QUERY_DEVICE_BY_TOKEN; QUERY_DEVICE_ASSIGNMENT_BY_TOKEN; QUERY_DEVICE_ASSIGNMENT_BY_DEVICE_AND_STATUS; QUERY_CUSTOMER_TYPE_BY_TOKEN; QUERY_CUSTOMER_BY_TOKEN; QUERY_CUSTOMER_BY_PARENT_ID; QUERY_AREA_TYPE_BY_TOKEN; QUERY_AREA_BY_TOKEN; QUERY_AREA_BY_PARENT_ID; QUERY_ZONE_BY_TOKEN; QUERY_DEVICE_GROUP_BY_TOKEN
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb.entity,Queries,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: QUERY_DEVICE_TYPE_BY_TOKEN; QUERY_DEVICE_COMMAND_BY_TOKEN; QUERY_DEVICE_STATUS_BY_TOKEN; QUERY_DEVICE_BY_TOKEN; QUERY_DEVICE_ASSIGNMENT_BY_TOKEN; QUERY_DEVICE_ASSIGNMENT_BY_DEVICE_AND_STATUS; QUERY_CUSTOMER_TYPE_BY_TOKEN; QUERY_CUSTOMER_BY_TOKEN; QUERY_CUSTOMER_BY_PARENT_ID; QUERY_AREA_TYPE_BY_TOKEN; QUERY_AREA_BY_TOKEN; QUERY_AREA_BY_PARENT_ID; QUERY_ZONE_BY_TOKEN; QUERY_DEVICE_GROUP_BY_TOKEN
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb.entity,RdbAreaBoundary,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb.entity,RdbAreaBoundary,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): RdbLocation
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb.entity,RdbDeviceAlarm,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 27 public methods
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb.entity,RdbDeviceAssignment,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 25 public methods
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb.entity,RdbDeviceAssignmentSummary,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 40 public methods
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb.entity,RdbDeviceElementMapping,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb.entity,RdbDeviceSlot,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb.entity,RdbZoneBoundary,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): RdbLocation
sitewhere-3.0.0-fc6441d,com.sitewhere.device.persistence.rdb,RdbDeviceManagement,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 122 public methods
sitewhere-3.0.0-fc6441d,com.sitewhere.registration.configuration,DeviceRegistrationConfiguration,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sitewhere-3.0.0-fc6441d,com.sitewhere.registration.configuration,DeviceRegistrationModule,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.registration.configuration,DeviceRegistrationTenantEngineModule,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.registration,DeviceRegistrationApplication,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.registration,DeviceRegistrationManager.RegistrationProcessor,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: registration
sitewhere-3.0.0-fc6441d,com.sitewhere.registration,DeviceRegistrationManager.RegistrationProcessor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.registration.kafka,RegistrationEventsPipeline,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.registration.kafka,UnregisteredEventsPipeline,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.registration.messages,DeviceRegistrationMessages,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sitewhere-3.0.0-fc6441d,com.sitewhere.registration.messages,DeviceRegistrationMessages,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.registration.microservice,DeviceRegistrationMicroservice,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.registration.microservice,DeviceRegistrationTenantEngine,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.configuration,DeviceStateConfiguration,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.configuration,DeviceStateModule,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.configuration,DeviceStateTenantEngineModule,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate,DeviceStateApplication,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.grpc,DeviceStateGrpcServer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.grpc,DeviceStateImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.grpc,DeviceStateRouter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.kafka,AggregatedDeviceState.DeviceStateSerializer,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.kafka,AggregatedDeviceState.DeviceStateSerializer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.kafka,AggregatedDeviceState.DeviceStateDeserializer,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.kafka,AggregatedDeviceState.DeviceStateDeserializer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.kafka,AggregatedDeviceStateSerde,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.kafka,DeviceStatePersistenceMapper.PersistenceOperation,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: aggregated
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.kafka,DeviceStatePersistenceMapper.PersistenceOperation,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.messages,DeviceStateMessages,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.messages,DeviceStateMessages,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.microservice,DeviceStateMicroservice,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.microservice,DeviceStateTenantEngine,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.persistence.rdb.entity,RdbDeviceState,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 27 public methods
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.persistence.rdb.entity,RdbRecentAlertEvent,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 22 public methods
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.persistence.rdb.entity,RdbRecentLocationEvent,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 20 public methods
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.persistence.rdb.entity,RdbRecentMeasurementEvent,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 26 public methods
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.persistence.rdb,RdbDeviceStateManagement,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 21 public methods
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.presence,DevicePresenceManager,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.presence,DevicePresenceManager.PresenceChecker,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.presence,DevicePresenceManager.PresenceChecker,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.presence,PresenceNotificationStrategies,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.presence,PresenceNotificationStrategies.SendOnceNotificationStrategy,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.presence,PresenceNotificationStrategies.SendOnceNotificationStrategy,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.processing,DeviceStateProcessingLogic,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.devicestate.spi.processing,IDeviceStateProcessingLogic,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.event.configuration,EventManagementConfiguration,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sitewhere-3.0.0-fc6441d,com.sitewhere.event.configuration,EventManagementModule,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.event.configuration,EventManagementTenantEngineModule,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.event.configuration.providers,TimeSeriesProvider,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: WARP_10; INFLUX_DB
sitewhere-3.0.0-fc6441d,com.sitewhere.event.configuration.providers,TimeSeriesProvider,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: WARP_10; INFLUX_DB
sitewhere-3.0.0-fc6441d,com.sitewhere.event,DeviceEventManagementDecorator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.event,EventManagementApplication,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.event.grpc,EventManagementGrpcServer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.event.grpc,EventManagementImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.event.grpc,EventManagementImpl,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 20 public methods
sitewhere-3.0.0-fc6441d,com.sitewhere.event.grpc,EventManagementRouter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.event.grpc,EventManagementRouter,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 33 public methods
sitewhere-3.0.0-fc6441d,com.sitewhere.event.kafka,EventPersistenceMapper.PersistenceProcessor,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: event
sitewhere-3.0.0-fc6441d,com.sitewhere.event.kafka,EventPersistenceMapper.PersistenceProcessor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.event.kafka,EventPersistencePipeline,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.event.kafka,KafkaEventPersistenceTriggers,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.event.kafka,OutboundCommandInvocationsProducer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.event.kafka,OutboundEventsProducer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.event.messages,EventManagementMessages,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sitewhere-3.0.0-fc6441d,com.sitewhere.event.messages,EventManagementMessages,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.event.microservice,EventManagementMicroservice,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.event.microservice,EventManagementTenantEngine,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.event.persistence.cassandra,CassandraDeviceAlert,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE; FIELD_ALERT; FIELD_SOURCE; FIELD_LEVEL; FIELD_TYPE; FIELD_MESSAGE
sitewhere-3.0.0-fc6441d,com.sitewhere.event.persistence.cassandra,CassandraDeviceCommandInvocation,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE; FIELD_INVOCATION; FIELD_INITIATOR; FIELD_INITIATOR_ID; FIELD_TARGET; FIELD_TARGET_ID; FIELD_COMMAND_ID; FIELD_COMMAND_PARAMS
sitewhere-3.0.0-fc6441d,com.sitewhere.event.persistence.cassandra,CassandraDeviceCommandResponse,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE; FIELD_RESPONSE; FIELD_ORIGINATING_EVENT_ID; FIELD_RESPONSE_EVENT_ID; FIELD_RESPONSE_CONTENT
sitewhere-3.0.0-fc6441d,com.sitewhere.event.persistence.cassandra,CassandraDeviceEvent,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: FIELD_DEVICE_ID; FIELD_EVENT_ID; FIELD_ALTERNATE_ID; FIELD_EVENT_TYPE; FIELD_ASSIGNMENT_ID; FIELD_CUSTOMER_ID; FIELD_AREA_ID; FIELD_ASSET_ID; FIELD_EVENT_DATE; FIELD_RECEIVED_DATE
sitewhere-3.0.0-fc6441d,com.sitewhere.event.persistence.cassandra,CassandraDeviceEventManagement,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sitewhere-3.0.0-fc6441d,com.sitewhere.event.persistence.cassandra,CassandraDeviceEventManagement,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 25 public methods
sitewhere-3.0.0-fc6441d,com.sitewhere.event.persistence.cassandra,CassandraDeviceLocation,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE; FIELD_LOCATION; FIELD_LATITUDE; FIELD_LONGITUDE; FIELD_ELEVATION
sitewhere-3.0.0-fc6441d,com.sitewhere.event.persistence.cassandra,CassandraDeviceMeasurement,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE; FIELD_MEASUREMENT; FIELD_MXNAME; FIELD_MXVALUE
sitewhere-3.0.0-fc6441d,com.sitewhere.event.persistence.cassandra,CassandraDeviceStateChange,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: INSTANCE; FIELD_STATE_CHANGE; FIELD_ATTRIBUTE; FIELD_TYPE; FIELD_PREVIOUS_STATE; FIELD_NEW_STATE
sitewhere-3.0.0-fc6441d,com.sitewhere.event.persistence.cassandra,CassandraEventManagementClient,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 36 public methods
sitewhere-3.0.0-fc6441d,com.sitewhere.event.persistence.influxdb,InfluxDbDeviceAlert,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ALERT_TYPE; ALERT_SOURCE; ALERT_LEVEL; ALERT_MESSAGE
sitewhere-3.0.0-fc6441d,com.sitewhere.event.persistence.influxdb,InfluxDbDeviceAlert,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: InfluxDbDeviceStateChange; InfluxDbDeviceEvent; InfluxDbDeviceLocation; InfluxDbDeviceMeasurement; InfluxDbDeviceAlert; InfluxDbDeviceCommandInvocation; InfluxDbDeviceCommandResponse
sitewhere-3.0.0-fc6441d,com.sitewhere.event.persistence.influxdb,InfluxDbDeviceCommandInvocation,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: CMD_INITIATOR; CMD_INITIATOR_ID; CMD_TARGET; CMD_TARGET_ID; CMD_COMMAND_ID; CMD_PARAMETER_VALUE_PREFIX
sitewhere-3.0.0-fc6441d,com.sitewhere.event.persistence.influxdb,InfluxDbDeviceCommandResponse,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: RSP_ORIGINATING_EVENT_ID; RSP_RESPONSE_EVENT_ID; RSP_RESPONSE
sitewhere-3.0.0-fc6441d,com.sitewhere.event.persistence.influxdb,InfluxDbDeviceEvent,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOGGER; COLLECTION_EVENTS; EVENT_ID; ALTERNATE_ID; EVENT_TYPE; EVENT_DEVICE; EVENT_ASSIGNMENT; EVENT_CUSTOMER; EVENT_AREA; EVENT_ASSET; RECEIVED_DATE; EVENT_METADATA_PREFIX; EVENT_TIME_PRECISION_META_DATA_KEY
sitewhere-3.0.0-fc6441d,com.sitewhere.event.persistence.influxdb,InfluxDbDeviceEventManagement,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 22 public methods
sitewhere-3.0.0-fc6441d,com.sitewhere.event.persistence.influxdb,InfluxDbDeviceLocation,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOCATION_LATITUDE; LOCATION_LONGITUDE; LOCATION_ELEVATION
sitewhere-3.0.0-fc6441d,com.sitewhere.event.persistence.influxdb,InfluxDbDeviceMeasurement,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: MX_NAME; MX_VALUE
sitewhere-3.0.0-fc6441d,com.sitewhere.event.persistence.influxdb,InfluxDbDeviceStateChange,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: STATE_CHANGE_ATTRIBUTE; STATE_CHANGE_TYPE; PREVIOUS_VALUE; UPDATED_VALUE
sitewhere-3.0.0-fc6441d,com.sitewhere.event.persistence.warp10,Warp10DeviceAlert,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: PROP_SOURCE; PROP_LEVEL; PROP_TYPE; PROP_MESSAGE
sitewhere-3.0.0-fc6441d,com.sitewhere.event.persistence.warp10,Warp10DeviceCommandInvocation,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: PROP_INITIATOR; PROP_INITIATOR_ID; PROP_TARGET; PROP_TARGET_ID; PROP_COMMAND_ID; PROP_PARAMETER_VALUES
sitewhere-3.0.0-fc6441d,com.sitewhere.event.persistence.warp10,Warp10DeviceCommandResponse,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: PROP_ORIGINATING_EVENT_ID; PROP_RESPONSE_EVENT_ID; PROP_RESPONSE
sitewhere-3.0.0-fc6441d,com.sitewhere.event.persistence.warp10,Warp10DeviceEvent,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: PROP_ID; PROP_ALTERNATE_ID; PROP_EVENT_TYPE; PROP_DEVICE_ID; PROP_DEVICE_ASSIGNMENT_ID; PROP_CUSTOMER_ID; PROP_AREA_ID; PROP_ASSET_ID; PROP_EVENT_DATE; PROP_RECEIVED_DATE
sitewhere-3.0.0-fc6441d,com.sitewhere.event.persistence.warp10,Warp10DeviceEventManagement,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 21 public methods
sitewhere-3.0.0-fc6441d,com.sitewhere.event.persistence.warp10,Warp10DeviceMeasurement,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: PROP_NAME; PROP_VALUE
sitewhere-3.0.0-fc6441d,com.sitewhere.event.persistence.warp10,Warp10DeviceStateChange,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: PROP_ATTRIBUTE; PROP_TYPE; PROP_PREVIOUS_STATE; PROP_NEW_STATE
sitewhere-3.0.0-fc6441d,com.sitewhere.search.configuration,EventSearchConfiguration,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sitewhere-3.0.0-fc6441d,com.sitewhere.search.configuration,EventSearchModule,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
